title_id,author_id,title,volumes,publisher_location,publisher_name,publication_year,first_name,middle_name,last_name,alt_name,birth_year,death_year,gender
8645,372,Father Anthony: A Romance of To-day,1,London,John Long,1898,Robert,Williams,Buchanan,,1841.0,1901.0,M
8646,372,Andromeda: An Idyll of the Great River,1,London,Chatto and Windus,1900,Robert,Williams,Buchanan,,1841.0,1901.0,M
8647,338,Chronicles of an Eminent Fossil,1,London,T. Fisher Unwin,1896,William,Dutton,Burrard,Aramis (pseudonym),1861.0,1938.0,M
8648,338,A Weaver of Runes,1,London,John Long,1899,William,Dutton,Burrard,Aramis (pseudonym),1861.0,1938.0,M
8649,1563,An Impossible Person,1,London,T. Fisher Unwin,1896,Constance,Annie Mary,Cotterell,,1864.0,1947.0,F
8650,1563,Love is not so Light,1,London,T. Fisher Unwin,1898,Constance,Annie Mary,Cotterell,,1864.0,1947.0,F
8651,2665,Another Wicked Woman,1,London,T. Fisher Unwin,1895,G.,A.,Grant-Forbes,,,,U
8652,2662,A Modern Daedalus,1,London,Griffith and Farran,1885,Thomas,,Greer,,,1895.0,M
8653,2669,Which is Absurd,1,London,T. Fisher Unwin,1896,Cosmo,,Hamilton,Henry Charles Hamilton Gibbs (legal name),1870.0,1942.0,M
8654,2669,Furrows,1,London,"Digby, Long",1897,Cosmo,,Hamilton,Henry Charles Hamilton Gibbs (legal name),1870.0,1942.0,M
8655,2669,The Glamour of the Impossible: An Improbability,1,London,Chatto and Windus,1899,Cosmo,,Hamilton,Henry Charles Hamilton Gibbs (legal name),1870.0,1942.0,M
8656,2669,Through a Keyhole,1,London,Chatto and Windus,1899,Cosmo,,Hamilton,Henry Charles Hamilton Gibbs (legal name),1870.0,1942.0,M
8657,2669,Impertinent Dialogues,1,Bristol,Arrowsmith,1901,Cosmo,,Hamilton,Henry Charles Hamilton Gibbs (legal name),1870.0,1942.0,M
8658,2667,A Bachelor Maid,1,London,T. Fisher Unwin,1895,Constance,Cary,Harrison,Mrs. Burton Harrison (familiar name); Refugitta (pseudonym),1843.0,1920.0,F
8659,2667,"Belhaven Tales: Crow's Nest, Una, and King David",1,London,T. Fisher Unwin,1892,Constance,Cary,Harrison,Mrs. Burton Harrison (familiar name); Refugitta (pseudonym),1843.0,1920.0,F
8660,2667,"A Daughter of the South, and Shorter Stories",1,London,Cassell,1892,Constance,Cary,Harrison,Mrs. Burton Harrison (familiar name); Refugitta (pseudonym),1843.0,1920.0,F
8661,2667,Flower de Hundred: The Story of a Virginia Plantation,1,London,Cassell,1891,Constance,Cary,Harrison,Mrs. Burton Harrison (familiar name); Refugitta (pseudonym),1843.0,1920.0,F
8662,2667,Sweet Bells Out of Tune,1,London,T. Fisher Unwin,1893,Constance,Cary,Harrison,Mrs. Burton Harrison (familiar name); Refugitta (pseudonym),1843.0,1920.0,F
8663,2667,A Triple Engagement,1,London,T. Fisher Unwin,1898,Constance,Cary,Harrison,Mrs. Burton Harrison (familiar name); Refugitta (pseudonym),1843.0,1920.0,F
8664,2667,The Anglomaniacs,1,London,Cassell,1890,Constance,Cary,Harrison,Mrs. Burton Harrison (familiar name); Refugitta (pseudonym),1843.0,1920.0,F
8665,2667,The Carcellini Emerald: With Other Tales,1,London,Grant Richards,1899,Constance,Cary,Harrison,Mrs. Burton Harrison (familiar name); Refugitta (pseudonym),1843.0,1920.0,F
8666,518,Her Week's Amusement,1,London,Ward and Downey,1886,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8667,518,Lady Valworth's Diamonds,1,London,Ward and Downey,1886,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8668,518,The Duchess,1,London,Hurst and Blackett,1888,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8669,518,A Troublesome Girl: A Novel,1,London,F. V. White,1889,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8670,518,Her Last Throw: A Novel,1,London,F. V. White,1890,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8671,518,"A Little Irish Girl, and Other Stories",1,London,Henry,1891,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8672,518,A Little Rebel,1,London,F. V. White,1891,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8673,518,A Conquering Heroine,1,London,F. V. White,1892,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8674,518,Lady Patty: A Sketch,1,London,F. V. White,1892,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8675,518,The O'Connors of Ballinahinch,1,London,William Heinemann,1893,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8676,518,A Mad Prank: A Novel,1,London,F. V. White,1893,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8677,518,An Unsatisfactory Lover: A Novel,1,London,F. V. White,1894,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8678,518,A Tug of War: A Novel,1,London,F. V. White,1895,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8679,518,Molly Darling and Other Stories,1,London,T. Fisher Unwin,1895,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8680,518,A Lonely Girl,1,London,Downey,1896,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8681,518,The Coming of Chloe: A Novel,1,London,F. V. White,1897,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8682,518,Lovice,1,London,Chatto and Windus,1897,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8683,518,"An Anxious Moment, etc.",1,London,Chatto and Windus,1897,Margaret,Wolfe,Hungerford,Duchess (pseudonym); Hamilton (maiden name); Argles (first married name),1855.0,1897.0,F
8684,2670,The Romance of a Shop,1,London,T. Fisher Unwin,1888,Amy,,Levy,,1861.0,1889.0,F
8685,2670,Reuben Sachs: A Sketch,1,London,Macmillan,1888,Amy,,Levy,,1861.0,1889.0,F
8686,2670,Miss Meredith,1,London,Hodder and Stoughton,1889,Amy,,Levy,,1861.0,1889.0,F
8687,556,The Lawyer's Secret,1,London,Frederick Warne,1897,John,Kirkwood,Leys,,1847.0,1909.0,M
8688,556,Under a Mask,2,London,Bentley,1898,John,Kirkwood,Leys,,1847.0,1909.0,M
8689,556,At the Sign of the Golden Horn,1,London,George Newnes,1898,John,Kirkwood,Leys,,1847.0,1909.0,M
8690,556,The Black Terror: A Romance of London,1,London,Sampson Low,1899,John,Kirkwood,Leys,,1847.0,1909.0,M
8691,556,A Suburban Vendetta,1,London,C. Arthur Pearson,1900,John,Kirkwood,Leys,,1847.0,1909.0,M
8692,556,A Sore Temptation,1,London,Chatto and Windus,1901,John,Kirkwood,Leys,,1847.0,1909.0,M
8693,533,St. Cecilia: Her Dream and its Fulfilment,1,London,W. Kent and Co.,1887,Grace,L. Keith,Johnston,Leslie Keith (pseudonym),1843.0,1929.0,F
8694,533,"Ralph Ellison's Opportunity, and East and West",1,London,R.T.S.,1889,Grace,L. Keith,Johnston,Leslie Keith (pseudonym),1843.0,1929.0,F
8695,533,Of All Degrees,1,London,R.T.S.,1890,Grace,L. Keith,Johnston,Leslie Keith (pseudonym),1843.0,1929.0,F
8696,533,Our Street,1,London,R.T.S.,1892,Grace,L. Keith,Johnston,Leslie Keith (pseudonym),1843.0,1929.0,F
8697,533,When the Bour-Tree Blooms,1,London,R.T.S.,1894,Grace,L. Keith,Johnston,Leslie Keith (pseudonym),1843.0,1929.0,F
8698,533,For Love of Prue,1,London,A.D. Innes,1895,Grace,L. Keith,Johnston,Leslie Keith (pseudonym),1843.0,1929.0,F
8699,533,The Indian Uncle,1,London,Bentley,1896,Grace,L. Keith,Johnston,Leslie Keith (pseudonym),1843.0,1929.0,F
8700,533,My Bonnie Lady: A Novel,1,London,Jarrold and Son,1897,Grace,L. Keith,Johnston,Leslie Keith (pseudonym),1843.0,1929.0,F
8701,533,The Mischief-Maker,2,London,Bentley,1898,Grace,L. Keith,Johnston,Leslie Keith (pseudonym),1843.0,1929.0,F
8702,533,Wayfarers All: A Novel,1,London,Jarrold and Son,1899,Grace,L. Keith,Johnston,Leslie Keith (pseudonym),1843.0,1929.0,F
8703,533,On Alien Shores,1,London,Hurst and Blackett,1900,Grace,L. Keith,Johnston,Leslie Keith (pseudonym),1843.0,1929.0,F
8704,533,Penance,1,London,Hodder and Stoughton,1901,Grace,L. Keith,Johnston,Leslie Keith (pseudonym),1843.0,1929.0,F
8705,533,Cynthia's Brother,1,London,R.T.S.,1901,Grace,L. Keith,Johnston,Leslie Keith (pseudonym),1843.0,1929.0,F
8706,2663,A Game of Consequences: A Comedy Novel,1,London,T. Fisher Unwin,1895,Albert,,Kinross,,1870.0,1929.0,M
8707,2663,The Fearsome Island: Being a Modern Rendering of the Narrative of One Silas Fordred,1,Bristol,Arrowsmith,1896,Albert,,Kinross,,1870.0,1929.0,M
8708,2663,An Opera and Lady Grasmere,1,Bristol,Arrowsmith,1899,Albert,,Kinross,,1870.0,1929.0,M
8709,2663,The Early Stars: A Novel,1,Bristol,Arrowsmith,1901,Albert,,Kinross,,1870.0,1929.0,M
8710,2663,Within the Radius: An Entertainment,1,London,Duckworth and Co.,1901,Albert,,Kinross,,1870.0,1929.0,M
8711,1642,The Red Star,1,London,T. Fisher Unwin,1896,Charlotte,Elizabeth,Macmanus,Cathal Macquire (pseudonym); Lilly Macmanus (familiar name),1850.0,1941.0,F
8712,1642,The Silk of the Kine,1,London,T. Fisher Unwin,1896,Charlotte,Elizabeth,Macmanus,Cathal Macquire (pseudonym); Lilly Macmanus (familiar name),1850.0,1941.0,F
8713,1642,Lally of the Brigade,1,London,T. Fisher Unwin,1899,Charlotte,Elizabeth,Macmanus,Cathal Macquire (pseudonym); Lilly Macmanus (familiar name),1850.0,1941.0,F
8714,610,Mrs. Fenton: A Sketch,1,London,Longman,1889,William,Edward,Norris,,1847.0,1925.0,M
8715,610,The Baffled Conspirators: A Novel,1,London,Spencer Blackett,1890,William,Edward,Norris,,1847.0,1925.0,M
8716,610,"Jack's Father, and Other Stories",1,London,Methuen,1891,William,Edward,Norris,,1847.0,1925.0,M
8717,610,A Deplorable Affair,1,London,Methuen,1893,William,Edward,Norris,,1847.0,1925.0,M
8718,610,The Despotic Lady and Others,1,London,Methuen,1895,William,Edward,Norris,,1847.0,1925.0,M
8719,610,The Spectre of Strathannan,1,London,T. Fisher Unwin,1895,William,Edward,Norris,,1847.0,1925.0,M
8720,610,The Dancer in Yellow,2,London,William Heinemann,1896,William,Edward,Norris,,1847.0,1925.0,M
8721,610,Marietta's Marriage,1,London,William Heinemann,1897,William,Edward,Norris,,1847.0,1925.0,M
8722,610,Clarisa Furiosa,1,London,Methuen,1897,William,Edward,Norris,,1847.0,1925.0,M
8723,610,The Fight for the Crown,1,London,Seeley,1898,William,Edward,Norris,,1847.0,1925.0,M
8724,610,The Widower,1,London,William Heinemann,1898,William,Edward,Norris,,1847.0,1925.0,M
8725,610,Giles Ingilby,1,London,Methuen,1899,William,Edward,Norris,,1847.0,1925.0,M
8726,610,The Flower of the Flock,1,London,James Nisbet,1900,William,Edward,Norris,,1847.0,1925.0,M
8727,610,An Octave,1,London,Methuen,1900,William,Edward,Norris,,1847.0,1925.0,M
8728,610,The Embarrassing Orphan,1,London,Methuen,1901,William,Edward,Norris,,1847.0,1925.0,M
8729,610,His Own Father,1,London,Hurst and Blackett,1901,William,Edward,Norris,,1847.0,1925.0,M
8730,610,The Credit of the County,1,London,Methuen,1902,William,Edward,Norris,,1847.0,1925.0,M
8731,2666,The Barton House Conspiracy: A Tale of 1886,1,London,Simpkin,1892,George,William Thomson,Omond,G.W.T. Omond (familiar name),1846.0,1929.0,M
8732,2666,Miserrima,1,London,T. Fisher Unwin,1895,George,William Thomson,Omond,G.W.T. Omond (familiar name),1846.0,1929.0,M
8733,2666,The Story of Maurice Lestrange: Being an Account of his Travels and Adventures in Scotland,1,London,A. and C. Black,1896,George,William Thomson,Omond,G.W.T. Omond (familiar name),1846.0,1929.0,M
8734,2664,Kafir Stories,1,London,T. Fisher Unwin,1895,William,Charles,Scully,W.C. Scully (familiar name),1855.0,1943.0,M
8735,2664,"The White Hecatomb, and Other Stories",1,London,Methuen,1897,William,Charles,Scully,W.C. Scully (familiar name),1855.0,1943.0,M
8736,2664,Between Sun and Sand: A Tale of an African Desert,1,London,Methuen,1898,William,Charles,Scully,W.C. Scully (familiar name),1855.0,1943.0,M
8737,2664,A Vendetta of the Desert,1,London,Methuen,1898,William,Charles,Scully,W.C. Scully (familiar name),1855.0,1943.0,M
8738,1,Robert Blake of Ringwood: A Novel,3,London,T. C. Newby,1871,,,Anonymous,Anon. (abbreviation),,,U
8739,359,Ups and Downs: A Story of Australian Life,1,London,S.W. Silver,1878,Rolf,,Boldrewood,(pseudonym); Thomas Alexander Browne (legal name),1826.0,1915.0,M
8740,380,Capt'n Davy's Honeymoon. The Last Confession. The Blind Mother,1,London,William Heinemann,1893,Hall,,Caine,Sir Thomas Henry Hall Caine (legal name),1853.0,1931.0,M
8741,380,The Manxman,1,London,William Heinemann,1894,Hall,,Caine,Sir Thomas Henry Hall Caine (legal name),1853.0,1931.0,M
8742,380,The Christian: A Story,1,London,William Heinemann,1897,Hall,,Caine,Sir Thomas Henry Hall Caine (legal name),1853.0,1931.0,M
8743,380,The Eternal City,1,London,William Heinemann,1901,Hall,,Caine,Sir Thomas Henry Hall Caine (legal name),1853.0,1931.0,M
8744,2298,"Eric: or, Little by Little. A Tale of Roslyn School",1,London,A. and C. Black,1858,Frederic,William,Farrar,,1831.0,1903.0,M
8745,2298,Julian Home: A Tale of College Life,1,London,A. and C. Black,1859,Frederic,William,Farrar,,1831.0,1903.0,M
8746,2298,"St. Winifred's: or, The World of School",1,London,A. and C. Black,1862,Frederic,William,Farrar,,1831.0,1903.0,M
8747,2298,The Three Homes: A Tale for Father and Sons,1,London,Cassell,1873,Frederic,William,Farrar,,1831.0,1903.0,M
8748,459,"Only a Face, and Other Tales",1,London,Tinsley Brothers,1873,Mrs. Alexander,,Fraser,Caroline Rosetta Small (maiden name),1833.0,1908.0,F
8749,459,She Came Between: A Love Story,1,London,F. V. White,1888,Mrs. Alexander,,Fraser,Caroline Rosetta Small (maiden name),1833.0,1908.0,F
8750,490,Not Easily Jealous: A Novel,3,London,Tinsley Brothers,1872,Iza,Duffus,Hardy,,1850.0,1922.0,F
8751,490,For the Old Love's Sake: A Story,1,London,Edward Moxon,1877,Iza,Duffus,Hardy,,1850.0,1922.0,F
8752,490,The Westhorpe Mystery: A Story,1,London,F. V. White,1886,Iza,Duffus,Hardy,,1850.0,1922.0,F
8753,490,In the Springtime of Love,1,London,C. Arthur Pearson,1895,Iza,Duffus,Hardy,,1850.0,1922.0,F
8754,490,Mac Gilleroy's Millions,1,London,Simpkin,1900,Iza,Duffus,Hardy,,1850.0,1922.0,F
8755,490,The Lesser Evil,1,London,Chatto and Windus,1901,Iza,Duffus,Hardy,,1850.0,1922.0,F
8756,490,"Man, Woman, and Fate",1,London,Chatto and Windus,1902,Iza,Duffus,Hardy,,1850.0,1922.0,F
8757,2677,Tammer's Duel,1,London,C. Arthur Pearson,1898,Hesketh,,Hesketh-Prichard,E. and H. Heron (pseudonym),1876.0,1922.0,M
8758,2677,Ghosts: Being the Experiences of Flaxman Low,1,London,C. Arthur Pearson,1899,Hesketh,,Hesketh-Prichard,E. and H. Heron (pseudonym),1876.0,1922.0,M
8759,2677,A Modern Mercenary,1,London,"Smith, Elder",1899,Hesketh,,Hesketh-Prichard,E. and H. Heron (pseudonym),1876.0,1922.0,M
8760,2677,"Karadac, Count of Gerzy: A Romance",1,London,Archibald Constable,1901,Hesketh,,Hesketh-Prichard,E. and H. Heron (pseudonym),1876.0,1922.0,M
8761,2676,A Bride from the Bush,1,London,"Smith, Elder",1890,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8762,2676,Under Two Skies: A Collection of Stones,1,London,A. and C. Black,1892,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8763,2676,Tiny Luttrell,2,London,Cassell,1893,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8764,2676,The Unbidden Guest,1,London,Longman,1894,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8765,2676,The Boss of Taroomba,1,London,"Bliss, Sands, and Foster",1894,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8766,2676,The Rogue's March: A Romance,1,London,Cassell,1896,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8767,2676,Irralie's Bushranger: A Story of Australian Adventure,1,London,William Beeman,1896,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8768,2676,My Lord Duke,1,London,Cassell,1897,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8769,2676,Young Blood,1,London,Cassell,1898,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8770,2676,Some Persons Unknown,1,London,Cassell,1898,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8771,2676,The Amateur Cracksman,1,London,Methuen,1899,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8772,2676,Dead Men Tell no Tales,1,London,Methuen,1899,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8773,2676,Peccavi,1,London,Grant Richards,1900,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8774,2676,The Belle of Toorak,1,London,Grant Richards,1900,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8775,2676,The Black Mask,1,London,Grant Richards,1901,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8776,2676,The Shadow of the Rope,1,London,Chatto and Windus,1902,Ernest,William,Hornung,E.W. Hornung (familiar name),1866.0,1921.0,M
8777,227,Every Inch a Woman: A Novel,1,London,F. V. White,1885,Matilda,Charlotte,Houstoun,Mrs. Houstoun (familiar name),1815.0,1892.0,F
8778,227,Saved in Time,1,London,F. V. White,1886,Matilda,Charlotte,Houstoun,Mrs. Houstoun (familiar name),1815.0,1892.0,F
8779,521,A Sister's Bye-Hours,1,London,Alexander Strahan,1868,Jean,,Ingelow,Orris (pseudonym),1820.0,1897.0,F
8780,521,Mopsa the Fairy,1,London,Longman,1869,Jean,,Ingelow,Orris (pseudonym),1820.0,1897.0,F
8781,521,John Jerome: His Thoughts and Ways. A Book Without Beginning,1,London,Sampson Low,1886,Jean,,Ingelow,Orris (pseudonym),1820.0,1897.0,F
8782,521,Very Young and Quite Another Story,1,London,Longman,1890,Jean,,Ingelow,Orris (pseudonym),1820.0,1897.0,F
8783,2675,Molly and Her Man of War,1,London,Bentley,1893,Arabella,,Kenealy,,1859.0,1938.0,F
8784,2675,Dr. Janet of Harley Street,1,London,"Digby, Long",1893,Arabella,,Kenealy,,1859.0,1938.0,F
8785,2675,Some Men are such Gentlemen: A Novel,1,London,"Digby, Long",1894,Arabella,,Kenealy,,1859.0,1938.0,F
8786,2675,The Honourable Mrs. Spoor: A Novel,1,London,"Digby, Long",1895,Arabella,,Kenealy,,1859.0,1938.0,F
8787,2675,Belinda's Beaux and Other Stories,1,London,"Bliss, Sands, and Foster",1897,Arabella,,Kenealy,,1859.0,1938.0,F
8788,2675,Woman and the Shadow: A Novel,1,London,Hutchinson,1898,Arabella,,Kenealy,,1859.0,1938.0,F
8789,2675,A Semi-Detached Marriage: A Novel,1,London,Hutchinson,1899,Arabella,,Kenealy,,1859.0,1938.0,F
8790,2675,Charming Renée,1,London,Hutchinson,1900,Arabella,,Kenealy,,1859.0,1938.0,F
8791,2675,The Love of Richard Herrick: A Novel,1,London,Hutchinson,1901,Arabella,,Kenealy,,1859.0,1938.0,F
8792,2048,Diogenes' Sandals,1,London,Remington,1893,Nina,H.,Kennard,Holman-Mulock (maiden name); Mrs. Arthur Kennard (married name),1844.0,1926.0,F
8793,2048,The Second Lady Delcombe,1,London,Hutchinson,1900,Nina,H.,Kennard,Holman-Mulock (maiden name); Mrs. Arthur Kennard (married name),1844.0,1926.0,F
8794,536,Twilight Tales,1,London,Chapman and Hall,1886,Mary,,Kennard,Laing (maiden name); Mrs. Edward Kennard (familiar name),1850.0,1936.0,F
8795,536,Our Friends in the Hunting Field,1,London,F. V. White,1889,Mary,,Kennard,Laing (maiden name); Mrs. Edward Kennard (familiar name),1850.0,1936.0,F
8796,536,The Mystery of a Woman's Heart: A Novel,1,London,F. V. White,1890,Mary,,Kennard,Laing (maiden name); Mrs. Edward Kennard (familiar name),1850.0,1936.0,F
8797,536,Sporting Tales,1,London,F. V. White,1893,Mary,,Kennard,Laing (maiden name); Mrs. Edward Kennard (familiar name),1850.0,1936.0,F
8798,536,"The Plaything of an Hour, and Other Stories",1,London,F. V. White,1895,Mary,,Kennard,Laing (maiden name); Mrs. Edward Kennard (familiar name),1850.0,1936.0,F
8799,536,Fooled by a Woman: A Novel,1,London,F. V. White,1895,Mary,,Kennard,Laing (maiden name); Mrs. Edward Kennard (familiar name),1850.0,1936.0,F
8800,536,The Sorrows of a Golfer's Wife,1,London,F. V. White,1896,Mary,,Kennard,Laing (maiden name); Mrs. Edward Kennard (familiar name),1850.0,1936.0,F
8801,536,A Riverside Romance: A Novel,1,London,F. V. White,1896,Mary,,Kennard,Laing (maiden name); Mrs. Edward Kennard (familiar name),1850.0,1936.0,F
8802,536,At the Tail of the Hounds: A Novel,1,London,F. V. White,1897,Mary,,Kennard,Laing (maiden name); Mrs. Edward Kennard (familiar name),1850.0,1936.0,F
8803,536,Morals of the Midlands: A Sporting Tale,1,London,Hutchinson,1899,Mary,,Kennard,Laing (maiden name); Mrs. Edward Kennard (familiar name),1850.0,1936.0,F
8804,536,"Tony Larkin, Englishman",1,London,Hutchinson,1900,Mary,,Kennard,Laing (maiden name); Mrs. Edward Kennard (familiar name),1850.0,1936.0,F
8805,536,The Motor Maniac: A Novel,1,London,Hutchinson,1902,Mary,,Kennard,Laing (maiden name); Mrs. Edward Kennard (familiar name),1850.0,1936.0,F
8806,536,The Golf Lunatic and his Cycling Wife,1,London,Hutchinson,1902,Mary,,Kennard,Laing (maiden name); Mrs. Edward Kennard (familiar name),1850.0,1936.0,F
8807,2674,"Tatiana: or, The Conspiracy",3,London,Samuel Tinsley,1877,Prince Joseph,,Lubomirski,,1839.0,1911.0,M
8808,195,Phantastes: A Faerie Romance for Men and Women,1,London,"Smith, Elder",1858,George,,MacDonald,,1824.0,1905.0,M
8809,195,"The Portent: A Story of the Inner Vision of the Highlanders, commonly called the Second Sight",1,London,"Smith, Elder",1864,George,,MacDonald,,1824.0,1905.0,M
8810,195,Dealings with the Fairies,1,London,Alexander Strahan,1867,George,,MacDonald,,1824.0,1905.0,M
8811,195,At the Back of the North Wind,1,London,Alexander Strahan,1871,George,,MacDonald,,1824.0,1905.0,M
8812,195,Ranald Bannerman's Boyhood,1,London,Alexander Strahan,1871,George,,MacDonald,,1824.0,1905.0,M
8813,195,The Princess and the Goblin,1,London,Alexander Strahan,1872,George,,MacDonald,,1824.0,1905.0,M
8814,195,Gutta Percha Willie: The Working Genius,1,London,Henry S. King,1873,George,,MacDonald,,1824.0,1905.0,M
8815,195,The Wise Woman: A Parable,1,London,William Isbister,1875,George,,MacDonald,,1824.0,1905.0,M
8816,195,The Princess and Curdie,1,London,Chatto and Windus,1883,George,,MacDonald,,1824.0,1905.0,M
8817,195,Home Again,1,London,Kegan Paul,1887,George,,MacDonald,,1824.0,1905.0,M
8818,195,The Elect Lady,1,London,Kegan Paul,1888,George,,MacDonald,,1824.0,1905.0,M
8819,195,The Flight of the Shadow,1,London,Kegan Paul,1891,George,,MacDonald,,1824.0,1905.0,M
8820,195,A Rough Shaking,1,London,Blackie,1891,George,,MacDonald,,1824.0,1905.0,M
8821,195,Lilith: A Romance,1,London,Chatto and Windus,1895,George,,MacDonald,,1824.0,1905.0,M
8822,195,Salted with Fire,1,London,Hurst and Blackett,1897,George,,MacDonald,,1824.0,1905.0,M
8823,2678,Beside the Bonnie Brier Bush,1,London,Hodder and Stoughton,1894,Ian,,Maclaren,(pseudonym); John Watson (legal name),1850.0,1907.0,M
8824,2678,The Days of Auld Langsyne,1,London,Hodder and Stoughton,1895,Ian,,Maclaren,(pseudonym); John Watson (legal name),1850.0,1907.0,M
8825,2678,A Doctor of the Old School,1,London,Hodder and Stoughton,1895,Ian,,Maclaren,(pseudonym); John Watson (legal name),1850.0,1907.0,M
8826,2678,Kate Carnegie and those Ministers,1,London,Hodder and Stoughton,1896,Ian,,Maclaren,(pseudonym); John Watson (legal name),1850.0,1907.0,M
8827,2678,"Rabbi Saunderson, etc.",1,London,Hodder and Stoughton,1898,Ian,,Maclaren,(pseudonym); John Watson (legal name),1850.0,1907.0,M
8828,2678,"Afterwards, and Other Stories",1,London,Hodder and Stoughton,1898,Ian,,Maclaren,(pseudonym); John Watson (legal name),1850.0,1907.0,M
8829,2678,Young Barbarians,1,London,Hodder and Stoughton,1901,Ian,,Maclaren,(pseudonym); John Watson (legal name),1850.0,1907.0,M
8830,2671,The Devil's Diamond,1,London,Henry,1893,Richard,,Marsh,(pseudonym); Richard Bernard Heldmann (legal name),1857.0,1915.0,M
8831,2671,The Mahatma's Pupil,1,London,Henry,1893,Richard,,Marsh,(pseudonym); Richard Bernard Heldmann (legal name),1857.0,1915.0,M
8832,2671,The Strange Wooing of Mary Bowler,1,London,C. Arthur Pearson,1895,Richard,,Marsh,(pseudonym); Richard Bernard Heldmann (legal name),1857.0,1915.0,M
8833,2671,Mrs Musgrave--and her Husband,1,London,William Heinemann,1895,Richard,,Marsh,(pseudonym); Richard Bernard Heldmann (legal name),1857.0,1915.0,M
8834,2671,The Mystery of Philip Bennion's Death,1,London,"Ward, Lock",1897,Richard,,Marsh,(pseudonym); Richard Bernard Heldmann (legal name),1857.0,1915.0,M
8835,2671,The Crime and the Criminal,1,London,"Ward, Lock",1897,Richard,,Marsh,(pseudonym); Richard Bernard Heldmann (legal name),1857.0,1915.0,M
8836,2671,The Duke and the Damsel,1,London,C. Arthur Pearson,1897,Richard,,Marsh,(pseudonym); Richard Bernard Heldmann (legal name),1857.0,1915.0,M
8837,2671,The Beetle: A Mystery,1,London,Skeffington,1897,Richard,,Marsh,(pseudonym); Richard Bernard Heldmann (legal name),1857.0,1915.0,M
8838,2671,The House of Mystery,1,London,F. V. White,1898,Richard,,Marsh,(pseudonym); Richard Bernard Heldmann (legal name),1857.0,1915.0,M
8839,2671,Curios: Some Strange Adventures of Two Bachelors,1,London,John Long,1898,Richard,,Marsh,(pseudonym); Richard Bernard Heldmann (legal name),1857.0,1915.0,M
8840,2671,The Datchet Diamonds,1,London,"Ward, Lock",1898,Richard,,Marsh,(pseudonym); Richard Bernard Heldmann (legal name),1857.0,1915.0,M
